bit_position,bit_interval,receiver_interval,sender_interval
0,252849,252108,741
1,250333,250222,111
2,250237,250136,101
3,250236,250160,76
4,252645,252083,562
5,250236,250160,76
6,252613,252034,579
7,252678,252091,587
8,252696,252077,619
9,250291,250190,101
10,252573,252041,532
11,250263,250162,101
12,252596,252064,532
13,252643,252107,536
14,250266,250165,101
15,252484,251948,536
16,250289,250173,116
17,250282,250181,101
18,252642,252039,603
19,252620,252085,535
20,250272,250171,101
21,250282,250181,101
22,250224,250148,76
23,252643,252064,579
24,250250,250159,91
25,252658,252096,562
26,250223,250147,76
27,250239,250163,76
28,250259,250183,76
29,252569,251974,595
30,252502,251939,563
31,252522,251964,558
32,252463,251881,582
33,250306,250205,101
34,250248,250147,101
35,252665,252070,595
36,250263,250162,101
37,250258,250182,76
38,250215,250139,76
39,252642,252063,579
40,250269,250178,91
41,250251,250175,76
42,252609,252046,563
43,252645,252058,587
44,252665,252093,572
45,252418,251858,560
46,250248,250147,101
47,252518,251982,536
48,252617,252065,552
49,250274,250173,101
50,252492,251948,544
51,250282,250181,101
52,250293,250192,101
53,250261,250185,76
54,252630,252033,597
55,250257,250181,76
56,250266,250175,91
57,252542,251955,587
58,250203,250127,76
59,252707,252104,603
60,250249,250173,76
61,252711,252108,603
62,250180,250104,76
63,252671,252108,563
64,252670,252093,577
65,250273,250172,101
66,252665,252062,603
67,250280,250179,101
68,250249,250173,76
69,250259,250183,76
70,250191,250115,76
71,250298,250222,76
72,252736,252118,618
73,250257,250181,76
74,250204,250128,76
75,252659,252100,559
76,252519,251959,560
77,252616,252080,536
78,252451,251875,576
79,252231,251695,536
80,252367,251816,551
81,252337,251801,536
82,250231,250130,101
83,250271,250170,101
84,252162,251599,563
85,252469,251933,536
86,252433,251897,536
87,252353,251820,533
88,250285,250169,116
89,250282,250181,101
90,252480,251917,563
91,250271,250170,101
92,252279,251716,563
93,252360,251828,532
94,250227,250126,101
95,252310,251774,536
96,252218,251661,557
97,250283,250182,101
98,250227,250126,101
99,252256,251659,597
100,250277,250176,101
101,250256,250180,76
102,250202,250126,76
103,250259,250183,76
104,252205,251627,578
105,252329,251766,563
106,250227,250126,101
107,250257,250181,76
108,250254,250178,76
109,250243,250167,76
110,250202,250126,76
111,252390,251795,595
112,252329,251751,578
113,252324,251770,554
114,252112,251579,533
115,252304,251768,536
116,252172,251612,560
117,250271,250170,101
118,250235,250134,101
119,250257,250181,76
120,250264,250173,91
121,252180,251620,560
122,252154,251551,603
123,252195,251627,568
124,250274,250173,101
125,252150,251598,552
126,252092,251556,536
127,250283,250182,101
128,252662,252099,563
129,250286,250185,101
130,252656,252069,587
131,252406,251871,535
132,250282,250181,101
133,252651,252118,533
134,252657,252080,577
135,252617,252047,570
136,250282,250181,101
137,252629,252069,560
138,250260,250159,101
139,250228,250127,101
140,250257,250181,76
141,250252,250176,76
142,250267,250176,91
143,252571,252009,562
144,250257,250181,76
145,250259,250183,76
146,250238,250162,76
147,252673,252069,604
148,252649,252089,560
149,250282,250181,101
150,252651,252077,574
151,252558,252023,535
152,252668,252115,553
153,252615,252082,533
154,250265,250164,101
155,252451,251895,556
156,250281,250180,101
157,250274,250173,101
158,250266,250175,91
159,250191,250115,76
160,252393,251798,595
161,252222,251662,560
162,250258,250157,101
163,250206,250130,76
164,250255,250179,76
165,250257,250181,76
166,252338,251744,594
167,252124,251553,571
168,252155,251620,535
169,250282,250181,101
170,250274,250173,101
171,250229,250153,76
172,252149,251590,559
173,250257,250181,76
174,252177,251599,578
175,250197,250121,76
176,250255,250179,76
177,250255,250179,76
178,252044,251481,563
179,252013,251450,563
180,250271,250170,101
181,250242,250166,76
182,252168,251590,578
183,250202,250126,76
184,250259,250183,76
185,250267,250191,76
186,252083,251521,562
187,252152,251557,595
188,250277,250176,101
189,250261,250185,76
190,252242,251632,610
191,250202,250126,76
192,250259,250183,76
193,250246,250170,76
194,252201,251597,604
195,250202,250126,76
196,252169,251607,562
197,252207,251620,587
198,250283,250167,116
199,250202,250126,76
200,252194,251591,603
201,252162,251599,563
202,250278,250177,101
203,252158,251577,581
204,252216,251646,570
205,252135,251599,536
206,250278,250162,116
207,250228,250127,101
208,252052,251489,563
209,252234,251664,570
210,252134,251598,536
211,252085,251552,533
212,250282,250181,101
213,252094,251518,576
214,250280,250164,116
215,250229,250128,101
216,252184,251621,563
217,250282,250181,101
218,252081,251518,563
219,252052,251516,536
220,251993,251457,536
221,250282,250181,101
222,250284,250168,116
223,251992,251388,604
224,250280,250179,101
225,250257,250181,76
226,250249,250173,76
227,251987,251384,603
228,250299,250223,76
229,252066,251462,604
230,250264,250173,91
231,250205,250129,76
232,251910,251323,587
233,250257,250181,76
234,250249,250173,76
235,250197,250121,76
236,250259,250183,76
237,252043,251470,573
238,250264,250173,91
239,251951,251388,563
240,250246,250170,76
241,251878,251315,563
242,250249,250173,76
243,250202,250126,76
244,252041,251469,572
245,250251,250175,76
246,252042,251468,574
247,251945,251383,562
248,250273,250172,101
249,251995,251424,571
250,250274,250173,101
251,251866,251303,563
252,250267,250166,101
253,251940,251347,593
254,250291,250190,101
255,252462,251883,579
256,252614,252081,533
257,252607,252071,536
258,252594,252034,560
259,250277,250176,101
260,250286,250170,116
261,252581,251986,595
262,250232,250131,101
263,250249,250173,76
264,250231,250155,76
265,252648,252085,563
266,250200,250124,76
267,252592,251988,604
268,250267,250176,91
269,250257,250181,76
270,252640,252052,588
271,250246,250170,76
272,250247,250171,76
273,250273,250197,76
274,250205,250129,76
275,250260,250184,76
276,250253,250162,91
277,252381,251784,597
278,252295,251707,588
279,250273,250172,101
280,252292,251729,563
281,252104,251528,576
282,250230,250129,101
283,250268,250167,101
284,252309,251731,578
285,250283,250182,101
286,252303,251740,563
287,250290,250189,101
288,250248,250172,76
289,252373,251772,601
290,252309,251721,588
291,250282,250181,101
292,252343,251768,575
293,252168,251608,560
294,251739,251193,546
295,250282,250181,101
296,251988,251452,536
297,252019,251449,570
298,250231,250130,101
299,250282,250181,101
300,252034,251444,590
301,252006,251470,536
302,251822,251286,536
303,250282,250181,101
304,252002,251450,552
305,250271,250170,101
306,250246,250145,101
307,250257,250181,76
308,250261,250170,91
309,250260,250184,76
310,251964,251401,563
311,251889,251322,567
312,250271,250170,101
313,251896,251293,603
314,251792,251256,536
315,250281,250180,101
316,250278,250162,116
317,250259,250183,76
318,250194,250118,76
319,250258,250182,76
320,250246,250170,76
321,250241,250165,76
322,250210,250134,76
323,251864,251301,563
324,250261,250170,91
325,250273,250197,76
326,251790,251227,563
327,251853,251272,581
328,250270,250169,101
329,250257,250181,76
330,250231,250155,76
331,250246,250170,76
332,250262,250171,91
333,251862,251299,563
334,251593,251030,563
335,251728,251194,534
336,251824,251288,536
337,250282,250181,101
338,250230,250129,101
339,251849,251290,559
340,250271,250155,116
341,250257,250181,76
342,250205,250129,76
343,250260,250184,76
344,251879,251284,595
345,250257,250181,76
346,250205,250129,76
347,251847,251284,563
348,250267,250176,91
349,250295,250219,76
350,251801,251238,563
351,251895,251298,597
352,251816,251256,560
353,251709,251173,536
354,250230,250129,101
355,251825,251289,536
356,250288,250172,116
357,251867,251295,572
358,251675,251139,536
359,251866,251290,576
360,250266,250165,101
361,250286,250185,101
362,251840,251243,597
363,250282,250181,101
364,250263,250172,91
365,251849,251286,563
366,251815,251253,562
367,250282,250181,101
368,251895,251336,559
369,250286,250185,101
370,250199,250123,76
371,251856,251294,562
372,251832,251254,578
373,251834,251298,536
374,251654,251118,536
375,251859,251291,568
376,250271,250170,101
377,251822,251286,536
378,250219,250118,101
379,251840,251307,533
380,251696,251150,546
381,252657,252122,535
382,250280,250179,101
383,252621,252089,532
384,250290,250189,101
385,252580,252024,556
386,252527,251978,549
387,252646,252113,533
388,252614,252082,532
389,250245,250144,101
390,252507,251971,536
391,252666,252096,570
392,252630,252095,535
393,250222,250121,101
394,252610,252060,550
395,250274,250173,101
396,252641,252105,536
397,252504,251944,560
398,250271,250170,101
399,250259,250158,101
400,252640,252075,565
401,250227,250126,101
402,252689,252086,603
403,250284,250183,101
404,252576,251981,595
405,250227,250126,101
406,250248,250172,76
407,250253,250177,76
408,252671,252108,563
409,252612,252035,577
410,252384,251834,550
411,252337,251805,532
412,250283,250182,101
413,252436,251879,557
414,250282,250181,101
415,250277,250176,101
416,250255,250179,76
417,250202,250126,76
418,252523,251936,587
419,250240,250164,76
420,252407,251812,595
421,252341,251778,563
422,250298,250197,101
423,250253,250177,76
424,252361,251798,563
425,250202,250126,76
426,252513,251936,577
427,252417,251836,581
428,252481,251948,533
429,250225,250124,101
430,252503,251931,572
431,250274,250173,101
432,252523,251947,576
433,252336,251766,570
434,250297,250181,116
435,250274,250173,101
436,252397,251834,563
437,250205,250104,101
438,250257,250181,76
439,250249,250173,76
440,250252,250176,76
441,252473,251894,579
442,250272,250181,91
443,252224,251661,563
444,250258,250182,76
445,250191,250115,76
446,252392,251829,563
447,252314,251750,564
448,252313,251777,536
449,250232,250131,101
450,252325,251774,551
451,251993,251411,582
452,252154,251618,536
453,250218,250117,101
454,252181,251627,554
455,252167,251613,554
456,250266,250165,101
457,250228,250127,101
458,250261,250170,91
459,250250,250174,76
460,252084,251521,563
461,252009,251446,563
462,252161,251609,552
463,252127,251592,535
464,250282,250181,101
465,252150,251598,552
466,250288,250172,116
467,250275,250174,101
468,250257,250181,76
469,250202,250126,76
470,250260,250184,76
471,252198,251595,603
472,252196,251593,603
473,250227,250126,101
474,252178,251600,578
475,250280,250179,101
476,250255,250179,76
477,250202,250126,76
478,252206,251611,595
479,250238,250162,76
480,250258,250182,76
481,252163,251566,597
482,252099,251521,578
483,250276,250175,101
484,252183,251595,588
485,252127,251551,576
486,252132,251596,536
487,252163,251603,560
488,250286,250185,101
489,250211,250110,101
490,252202,251628,574
491,252138,251602,536
492,252177,251605,572
493,250235,250134,101
494,252190,251614,576
495,250269,250168,101
496,252045,251509,536
497,252090,251554,536
498,252213,251625,588
499,252164,251628,536
500,250273,250172,101
501,252137,251569,568
502,250282,250181,101
503,252028,251468,560
504,250284,250183,101
505,252100,251564,536
506,252167,251593,574
507,250274,250173,101
508,250294,250193,101
509,252639,252076,563
510,250276,250175,101
511,252650,252096,554
