bit_position,bit_interval,receiver_interval,sender_interval
0,252421,251680,741
1,252129,251583,546
2,252191,251656,535
3,252182,251649,533
4,249997,249896,101
5,252187,251654,533
6,250031,249930,101
7,252092,251532,560
8,250036,249894,142
9,252179,251643,536
10,249998,249897,101
11,252202,251650,552
12,249999,249898,101
13,250041,249940,101
14,252228,251649,579
15,252171,251635,536
16,252210,251663,547
17,252190,251654,536
18,250000,249899,101
19,250010,249909,101
20,252187,251628,559
21,250041,249940,101
22,250008,249932,76
23,251948,251386,562
24,251928,251325,603
25,251926,251366,560
26,250007,249906,101
27,250010,249909,101
28,249968,249892,76
29,251945,251382,563
30,250005,249929,76
31,249972,249896,76
32,249992,249901,91
33,249982,249906,76
34,251907,251322,585
35,249981,249905,76
36,249963,249887,76
37,250018,249942,76
38,250003,249927,76
39,249977,249901,76
40,249994,249903,91
41,251824,251227,597
42,249987,249911,76
43,251946,251349,597
44,249963,249887,76
45,251838,251271,567
46,250011,249935,76
47,249982,249906,76
48,249991,249900,91
49,251933,251336,597
50,249982,249906,76
51,251799,251211,588
52,251885,251322,563
53,251948,251378,570
54,250030,249929,101
55,250007,249906,101
56,249991,249900,91
57,251935,251338,597
58,251907,251347,560
59,249999,249898,101
60,251933,251329,604
61,251898,251362,536
62,251917,251360,557
63,250007,249906,101
64,250016,249900,116
65,251938,251341,597
66,250009,249908,101
67,249980,249904,76
68,249974,249898,76
69,250018,249942,76
70,249988,249912,76
71,249983,249907,76
72,251831,251228,603
73,249981,249905,76
74,251864,251301,563
75,251944,251340,604
76,251890,251354,536
77,250043,249942,101
78,251921,251361,560
79,251924,251354,570
80,250018,249902,116
81,251925,251349,576
82,251865,251329,536
83,249996,249895,101
84,251860,251324,536
85,251893,251357,536
86,250023,249922,101
87,251743,251183,560
88,251725,251175,550
89,251742,251185,557
90,251609,251076,533
91,249996,249895,101
92,251753,251181,572
93,250037,249936,101
94,251718,251185,533
95,251571,251038,533
96,250008,249892,116
97,251587,251033,554
98,250007,249906,101
99,251582,251014,568
100,251537,251001,536
101,251590,251054,536
102,251575,251039,536
103,251557,251021,536
104,251489,250899,590
105,251558,251022,536
106,251557,251022,535
107,251536,251003,533
108,250003,249902,101
109,251578,251042,536
110,250028,249927,101
111,250009,249908,101
112,251144,250566,578
113,250008,249907,101
114,249981,249905,76
115,251280,250718,562
116,249988,249912,76
117,251102,250542,560
118,250004,249928,76
119,251129,250532,597
120,251015,250437,578
121,250011,249910,101
122,249980,249904,76
123,251103,250540,563
124,251092,250529,563
125,250030,249929,101
126,251120,250557,563
127,250055,249954,101
128,252224,251661,563
129,252203,251667,536
130,249998,249897,101
131,251918,251382,536
132,250005,249904,101
133,249998,249897,101
134,251981,251381,600
135,250009,249908,101
136,251785,251225,560
137,251782,251246,536
138,249996,249895,101
139,251841,251305,536
140,250007,249906,101
141,251803,251234,569
142,251940,251390,550
143,249992,249891,101
144,251894,251358,536
145,250007,249906,101
146,250006,249905,101
147,249973,249897,76
148,251901,251341,560
149,251892,251329,563
150,250080,249964,116
151,251904,251317,587
152,251898,251342,556
153,251898,251362,536
154,251870,251334,536
155,251731,251195,536
156,251901,251333,568
157,250007,249906,101
158,251954,251380,574
159,251867,251332,535
160,251729,251193,536
161,251752,251182,570
162,251704,251169,535
163,251638,251063,575
164,249999,249898,101
165,250010,249909,101
166,251814,251236,578
167,249994,249893,101
168,251752,251189,563
169,251746,251178,568
170,251741,251206,535
171,249993,249892,101
172,251708,251172,536
173,251709,251176,533
174,250077,249961,116
175,251682,251146,536
176,251461,250928,533
177,251569,251012,557
178,251562,251029,533
179,249999,249898,101
180,249998,249897,101
181,249994,249918,76
182,250046,249955,91
183,251572,251009,563
184,251474,250913,561
185,249996,249895,101
186,249983,249907,76
187,251616,251019,597
188,251466,250879,587
189,251444,250872,572
190,250071,249955,116
191,249999,249898,101
192,249982,249906,76
193,251424,250862,562
194,251473,250869,604
195,249999,249898,101
196,249982,249906,76
197,249985,249909,76
198,251361,250783,578
199,249975,249899,76
200,249982,249906,76
201,249975,249899,76
202,249986,249910,76
203,251416,250853,563
204,249986,249910,76
205,251330,250767,563
206,251477,250899,578
207,250001,249900,101
208,249982,249906,76
209,251433,250870,563
210,251424,250859,565
211,251378,250842,536
212,251442,250874,568
213,251443,250871,572
214,251472,250922,550
215,251296,250760,536
216,251442,250866,576
217,250003,249902,101
218,250009,249908,101
219,251400,250837,563
220,251401,250865,536
221,251240,250704,536
222,251309,250759,550
223,250006,249905,101
224,251247,250711,536
225,251254,250700,554
226,250007,249906,101
227,251230,250695,535
228,250022,249921,101
229,251284,250712,572
230,250077,249961,116
231,251234,250701,533
232,249996,249895,101
233,250008,249907,101
234,249982,249906,76
235,249974,249898,76
236,251314,250710,604
237,249980,249904,76
238,251228,250650,578
239,249982,249906,76
240,251258,250695,563
241,249975,249899,76
242,251253,250690,563
243,249977,249901,76
244,251262,250703,559
245,249971,249895,76
246,250053,249962,91
247,249977,249901,76
248,249975,249899,76
249,251275,250712,563
250,251278,250685,593
251,249999,249898,101
252,251278,250699,579
253,249996,249895,101
254,250030,249954,76
255,252384,251821,563
256,252394,251799,595
257,250003,249902,101
258,252365,251786,579
259,250002,249901,101
260,250008,249917,91
261,252347,251760,587
262,249974,249898,76
263,249994,249918,76
264,252413,251809,604
265,249981,249905,76
266,252188,251584,604
267,249982,249906,76
268,252431,251853,578
269,252435,251850,585
270,252319,251787,532
271,252265,251729,536
272,250002,249901,101
273,250011,249910,101
274,249974,249898,76
275,252390,251827,563
276,252413,251793,620
277,250038,249937,101
278,252348,251776,572
279,252424,251848,576
280,252394,251862,532
281,252354,251809,545
282,249993,249892,101
283,250010,249909,101
284,249997,249906,91
285,250017,249941,76
286,252288,251725,563
287,252411,251848,563
288,252212,251660,552
289,252220,251664,556
290,249988,249887,101
291,250008,249907,101
292,249993,249902,91
293,252268,251709,559
294,252221,251658,563
295,250016,249915,101
296,249982,249906,76
297,251941,251337,604
298,251899,251336,563
299,251903,251367,536
300,251872,251306,566
301,250051,249950,101
302,250007,249906,101
303,251941,251354,587
304,251869,251337,532
305,251874,251342,532
306,249994,249893,101
307,251916,251348,568
308,250020,249904,116
309,251804,251272,532
310,250001,249900,101
311,250007,249906,101
312,249984,249908,76
313,251918,251355,563
314,251815,251252,563
315,250006,249905,101
316,251898,251320,578
317,251939,251404,535
318,251853,251321,532
319,250013,249912,101
320,251861,251325,536
321,251662,251086,576
322,251879,251343,536
323,250006,249905,101
324,251779,251229,550
325,250052,249951,101
326,251904,251336,568
327,250018,249917,101
328,251887,251327,560
329,250003,249902,101
330,251739,251179,560
331,250005,249904,101
332,251709,251159,550
333,251755,251219,536
334,249998,249897,101
335,251732,251196,536
336,250008,249907,101
337,251639,251082,557
338,250012,249911,101
339,251706,251172,534
340,250022,249906,116
341,251653,251117,536
342,251609,251073,536
343,251749,251213,536
344,250007,249906,101
345,250000,249899,101
346,251740,251177,563
347,250007,249906,101
348,251600,251022,578
349,251503,250967,536
350,249984,249883,101
351,250010,249909,101
352,251591,251028,563
353,250002,249901,101
354,251610,251006,604
355,251565,251029,536
356,251588,251041,547
357,251599,251063,536
358,251545,251012,533
359,251558,251022,536
360,250007,249906,101
361,251565,251033,532
362,251384,250851,533
363,250001,249900,101
364,250024,249908,116
365,250026,249950,76
366,249969,249893,76
367,251497,250893,604
368,249986,249910,76
369,249981,249905,76
370,249976,249900,76
371,251346,250753,593
372,251462,250884,578
373,250071,249970,101
374,249961,249885,76
375,251304,250716,588
376,251146,250583,563
377,251244,250708,536
378,251238,250702,536
379,251240,250704,536
380,250028,249912,116
381,252425,251853,572
382,252378,251802,576
383,251932,251394,538
384,252098,251560,538
385,249994,249893,101
386,250025,249909,116
387,249976,249900,76
388,250026,249950,76
389,252241,251678,563
390,249969,249893,76
391,252224,251664,560
392,249994,249918,76
393,252231,251666,565
394,252249,251653,596
395,252005,251469,536
396,252115,251559,556
397,251869,251334,535
398,250000,249899,101
399,250009,249908,101
400,251960,251365,595
401,249999,249898,101
402,249998,249907,91
403,249973,249897,76
404,250030,249954,76
405,249974,249898,76
406,251747,251187,560
407,249986,249910,76
408,251736,251174,562
409,249973,249897,76
410,249995,249904,91
411,251755,251152,603
412,250034,249958,76
413,249984,249908,76
414,249974,249898,76
415,249983,249907,76
416,249982,249906,76
417,249976,249900,76
418,249997,249906,91
419,251795,251192,603
420,250031,249955,76
421,249967,249891,76
422,251751,251172,579
423,249982,249906,76
424,249992,249916,76
425,251715,251153,562
426,251786,251168,618
427,251705,251153,552
428,250054,249953,101
429,251709,251173,536
430,250008,249907,101
431,250009,249908,101
432,251746,251183,563
433,251762,251186,576
434,250016,249900,116
435,250007,249906,101
436,251667,251104,563
437,251680,251144,536
438,250010,249909,101
439,250007,249906,101
440,249992,249916,76
441,249976,249900,76
442,249989,249898,91
443,251771,251174,597
444,251779,251220,559
445,249994,249893,101
446,251537,250956,581
447,250009,249908,101
448,251708,251104,604
449,251560,251024,536
450,250011,249895,116
451,250008,249907,101
452,251766,251204,562
453,249999,249898,101
454,249985,249909,76
455,249976,249900,76
456,249993,249917,76
457,249974,249898,76
458,249988,249897,91
459,251753,251172,581
460,251609,251046,563
461,251524,250991,533
462,251390,250855,535
463,251391,250837,554
464,250019,249918,101
465,251378,250842,536
466,250023,249907,116
467,250014,249913,101
468,250020,249944,76
469,251409,250846,563
470,249982,249906,76
471,251467,250863,604
472,249995,249919,76
473,249974,249898,76
474,251439,250861,578
475,251434,250872,562
476,250040,249939,101
477,249975,249899,76
478,249982,249906,76
479,251395,250832,563
480,249997,249921,76
481,251405,250842,563
482,250001,249910,91
483,250002,249926,76
484,251174,250611,563
485,251140,250577,563
486,250007,249906,101
487,251261,250701,560
488,250021,249920,101
489,251292,250689,603
490,251248,250698,550
491,250005,249904,101
492,250046,249945,101
493,251283,250704,579
494,250006,249905,101
495,251152,250589,563
496,250020,249919,101
497,251251,250688,563
498,250022,249906,116
499,249982,249906,76
500,250026,249950,76
501,249981,249905,76
502,251258,250695,563
503,251237,250674,563
504,250018,249917,101
505,251084,250521,563
506,250037,249921,116
507,249973,249897,76
508,250037,249961,76
509,249976,249900,76
510,252375,251812,563
511,252359,251834,525
