bit_position,bit_interval,receiver_interval,sender_interval
0,252404,251663,741
1,252175,251629,546
2,251932,251376,556
3,249789,249688,101
4,251970,251434,536
5,249781,249680,101
6,249766,249665,101
7,249744,249668,76
8,252047,251443,604
9,249766,249690,76
10,252014,251419,595
11,252015,251452,563
12,249795,249694,101
13,249769,249693,76
14,249739,249663,76
15,249737,249661,76
16,249777,249686,91
17,251998,251435,563
18,252029,251448,581
19,249798,249697,101
20,252001,251422,579
21,251885,251317,568
22,249766,249665,101
23,251975,251405,570
24,251872,251322,550
25,252043,251473,570
26,251847,251286,561
27,251659,251123,536
28,251690,251149,541
29,251446,250913,533
30,251645,251109,536
31,249764,249663,101
32,249807,249691,116
33,251721,251158,563
34,249801,249700,101
35,251740,251137,603
36,249790,249689,101
37,249770,249694,76
38,249740,249664,76
39,251694,251090,604
40,249780,249689,91
41,251678,251119,559
42,249789,249713,76
43,251739,251152,587
44,251661,251098,563
45,251666,251133,533
46,249761,249660,101
47,249773,249672,101
48,251633,251021,612
49,249786,249685,101
50,251590,251031,559
51,249794,249693,101
52,249759,249683,76
53,249773,249697,76
54,249729,249653,76
55,249748,249672,76
56,249778,249687,91
57,251616,251021,595
58,251686,251123,563
59,249796,249695,101
60,251696,251133,563
61,249797,249696,101
62,251479,250916,563
63,249774,249673,101
64,251552,250956,596
65,251490,250954,536
66,249789,249688,101
67,251492,250959,533
68,251520,250968,552
69,249796,249695,101
70,249744,249643,101
71,249753,249677,76
72,249768,249677,91
73,251523,250963,560
74,251527,250967,560
75,249792,249691,101
76,249761,249685,76
77,251529,250966,563
78,249716,249640,76
79,251517,250954,563
80,249776,249685,91
81,249769,249693,76
82,249771,249695,76
83,249761,249685,76
84,249762,249686,76
85,251586,250983,603
86,249730,249654,76
87,251537,250974,563
88,249770,249679,91
89,249773,249697,76
90,249769,249693,76
91,249766,249690,76
92,249763,249687,76
93,249772,249696,76
94,249733,249657,76
95,251557,250960,597
96,249770,249679,91
97,249782,249706,76
98,249769,249693,76
99,251366,250806,560
100,249764,249688,76
101,249766,249690,76
102,249735,249659,76
103,251540,250977,563
104,249765,249674,91
105,249769,249693,76
106,249769,249693,76
107,249769,249693,76
108,249766,249690,76
109,249762,249686,76
110,251229,250666,563
111,249747,249671,76
112,251296,250678,618
113,251385,250822,563
114,251336,250803,533
115,251251,250715,536
116,249788,249687,101
117,249783,249682,101
118,251347,250784,563
119,251332,250796,536
120,251334,250784,550
121,251335,250803,532
122,249792,249691,101
123,251342,250806,536
124,249786,249685,101
125,249782,249681,101
126,251365,250805,560
127,252143,251607,536
128,252129,251577,552
129,252142,251606,536
130,251905,251369,536
131,251744,251187,557
132,249780,249679,101
133,251930,251354,576
134,249820,249704,116
135,251915,251383,532
136,251976,251441,535
137,251982,251422,560
138,251746,251186,560
139,249794,249693,101
140,251835,251299,536
141,249798,249697,101
142,249829,249713,116
143,249714,249638,76
144,251853,251290,563
145,249760,249684,76
146,249770,249694,76
147,249769,249693,76
148,249760,249684,76
149,251864,251301,563
150,251848,251270,578
151,251778,251226,552
152,249789,249688,101
153,249789,249688,101
154,251751,251188,563
155,249792,249691,101
156,249761,249685,76
157,249769,249693,76
158,251864,251286,578
159,251835,251258,577
160,251819,251262,557
161,249794,249693,101
162,251823,251290,533
163,251814,251278,536
164,251832,251255,577
165,249795,249694,101
166,251811,251265,546
167,251767,251231,536
168,251795,251259,536
169,251847,251315,532
170,251811,251275,536
171,251819,251279,540
172,251788,251255,533
173,249798,249697,101
174,251856,251306,550
175,251577,251007,570
176,249780,249679,101
177,249794,249693,101
178,251746,251184,562
179,251835,251299,536
180,251845,251269,576
181,251836,251303,533
182,251848,251282,566
183,249744,249643,101
184,249775,249674,101
185,249770,249694,76
186,251875,251290,585
187,249771,249695,76
188,249762,249686,76
189,249774,249698,76
190,251853,251275,578
191,249722,249646,76
192,249752,249676,76
193,249774,249698,76
194,251839,251276,563
195,251863,251303,560
196,249790,249689,101
197,249770,249694,76
198,251848,251252,596
199,251803,251218,585
200,249781,249680,101
201,249771,249695,76
202,249767,249691,76
203,249791,249715,76
204,251874,251313,561
205,249758,249682,76
206,251920,251301,619
207,249714,249638,76
208,249761,249685,76
209,249771,249695,76
210,251842,251279,563
211,251597,251034,563
212,249785,249684,101
213,251678,251115,563
214,249811,249695,116
215,251642,251082,560
216,251507,250947,560
217,251533,250997,536
218,251469,250933,536
219,249800,249699,101
220,249787,249686,101
221,249769,249693,76
222,251574,250966,608
223,251288,250685,603
224,249787,249686,101
225,251588,250984,604
226,249786,249685,101
227,251533,250970,563
228,251544,250968,576
229,249792,249691,101
230,249811,249695,116
231,251465,250903,562
232,249789,249688,101
233,251568,250964,604
234,251496,250960,536
235,251500,250965,535
236,251503,250968,535
237,251441,250869,572
238,249812,249696,116
239,251427,250891,536
240,249795,249694,101
241,251474,250938,536
242,251515,250955,560
243,249797,249696,101
244,251489,250957,532
245,251323,250790,533
246,249818,249702,116
247,251280,250744,536
248,249792,249691,101
249,249790,249689,101
250,249774,249698,76
251,251368,250806,562
252,249752,249676,76
253,249770,249694,76
254,249781,249705,76
255,252171,251608,563
256,249750,249674,76
257,249769,249693,76
258,249766,249690,76
259,249770,249694,76
260,252194,251616,578
261,251991,251424,567
262,249748,249647,101
263,249782,249706,76
264,251977,251417,560
265,252036,251441,595
266,249794,249693,101
267,249774,249698,76
268,249788,249697,91
269,251911,251324,587
270,251981,251409,572
271,251878,251310,568
272,249774,249673,101
273,249786,249685,101
274,249769,249693,76
275,249770,249694,76
276,251914,251304,610
277,249749,249673,76
278,249725,249649,76
279,249768,249692,76
280,251615,251034,581
281,251864,251301,563
282,251804,251252,552
283,249790,249689,101
284,251582,251032,550
285,251826,251291,535
286,249751,249650,101
287,251830,251298,532
288,249784,249683,101
289,251830,251276,554
290,249788,249687,101
291,251827,251291,536
292,249810,249694,116
293,249776,249675,101
294,251596,251008,588
295,251362,250806,556
296,249787,249686,101
297,251374,250804,570
298,249784,249683,101
299,251354,250818,536
300,251395,250829,566
301,251350,250796,554
302,251300,250765,535
303,249786,249685,101
304,249785,249684,101
305,251382,250819,563
306,249785,249684,101
307,249763,249687,76
308,251371,250796,575
309,249761,249685,76
310,251360,250765,595
311,251346,250783,563
312,249788,249687,101
313,251251,250688,563
314,249790,249689,101
315,251405,250801,604
316,249807,249691,116
317,251394,250799,595
318,249758,249657,101
319,251243,250683,560
320,249795,249694,101
321,249761,249685,76
322,249772,249696,76
323,249771,249695,76
324,251442,250824,618
325,249761,249685,76
326,251355,250776,579
327,251347,250784,563
328,251246,250710,536
329,249784,249683,101
330,251397,250829,568
331,249795,249694,101
332,251389,250799,590
333,249788,249687,101
334,251301,250765,536
335,251203,250635,568
336,249787,249686,101
337,251180,250644,536
338,249790,249689,101
339,251185,250649,536
340,249799,249683,116
341,249789,249688,101
342,249728,249652,76
343,251207,250644,563
344,249757,249681,76
345,251239,250635,604
346,251224,250661,563
347,251177,250645,532
348,249809,249693,116
349,251171,250636,535
350,251035,250499,536
351,251191,250655,536
352,251220,250650,570
353,251164,250628,536
354,249792,249691,101
355,249796,249695,101
356,251218,250640,578
357,249792,249691,101
358,249717,249641,76
359,249771,249695,76
360,249753,249677,76
361,251180,250617,563
362,249765,249689,76
363,251273,250670,603
364,251233,250655,578
365,249788,249687,101
366,249710,249634,76
367,251295,250692,603
368,249750,249674,76
369,251206,250643,563
370,251240,250643,597
371,251186,250650,536
372,251194,250644,550
373,251205,250637,568
374,251023,250487,536
375,249807,249706,101
376,249781,249680,101
377,251174,250614,560
378,251058,250522,536
379,251068,250532,536
380,251183,250634,549
381,252018,251482,536
382,249785,249684,101
383,252167,251599,568
384,252180,251604,576
385,249766,249665,101
386,252055,251509,546
387,252155,251619,536
388,252101,251568,533
389,252114,251544,570
390,252150,251598,552
391,249796,249695,101
392,249794,249693,101
393,252135,251566,569
394,249804,249688,116
395,249778,249702,76
396,251920,251357,563
397,249719,249643,76
398,249756,249680,76
399,249773,249697,76
400,252057,251494,563
401,252002,251439,563
402,249813,249697,116
403,249769,249693,76
404,252008,251448,560
405,251880,251277,603
406,251913,251341,572
407,252003,251467,536
408,251882,251312,570
409,249778,249677,101
410,249810,249694,116
411,249770,249694,76
412,252001,251439,562
413,251978,251415,563
414,251828,251293,535
415,251848,251296,552
416,251810,251274,536
417,251806,251273,533
418,251812,251265,547
419,249805,249704,101
420,249795,249694,101
421,251748,251145,603
422,251652,251116,536
423,249796,249695,101
424,251674,251106,568
425,249774,249673,101
426,251684,251102,582
427,251685,251125,560
428,249798,249697,101
429,249745,249644,101
430,251696,251109,587
431,249797,249696,101
432,249758,249682,76
433,249751,249675,76
434,249783,249692,91
435,251708,251129,579
436,249774,249698,76
437,251630,251071,559
438,251714,251117,597
439,249792,249691,101
440,251749,251146,603
441,249776,249675,101
442,249785,249694,91
443,249759,249683,76
444,249775,249699,76
445,251532,250929,603
446,251693,251130,563
447,251672,251112,560
448,249796,249695,101
449,251518,250958,560
450,251375,250825,550
451,249792,249691,101
452,251390,250854,536
453,249733,249632,101
454,249796,249695,101
455,251340,250777,563
456,251275,250707,568
457,249779,249678,101
458,251356,250810,546
459,251325,250789,536
460,251270,250698,572
461,249737,249636,101
462,251359,250823,536
463,251342,250806,536
464,251342,250806,536
465,249773,249672,101
466,251376,250808,568
467,251351,250819,532
468,251354,250818,536
469,251037,250465,572
470,249800,249699,101
471,251340,250804,536
472,249806,249705,101
473,251330,250794,536
474,249816,249700,116
475,249796,249695,101
476,249769,249693,76
477,251385,250782,603
478,249768,249692,76
479,251780,251220,560
480,250207,250131,76
481,251828,251233,595
482,250216,250125,91
483,251665,251105,560
484,251659,251055,604
485,250171,250070,101
486,251653,251090,563
487,250218,250117,101
488,251651,251066,585
489,250211,250110,101
490,251691,251113,578
491,251617,251085,532
492,251586,251050,536
493,251577,251009,568
494,251613,251080,533
495,250230,250129,101
496,250228,250127,101
497,251627,251064,563
498,251624,251074,550
499,251627,251091,536
500,250186,250085,101
501,251553,251021,532
502,250223,250122,101
503,251538,250978,560
504,250229,250128,101
505,251478,250942,536
506,250230,250114,116
507,251650,251114,536
508,249808,249707,101
509,252170,251607,563
510,252110,251574,536
511,252057,251572,485
