bit_position,bit_interval,receiver_interval,sender_interval
0,252711,251970,741
1,252523,251980,543
2,252471,251935,536
3,252449,251917,532
4,252470,251937,533
5,252464,251910,554
6,250257,250156,101
7,250257,250156,101
8,250292,250175,117
9,252499,251936,563
10,252363,251776,587
11,252277,251742,535
12,252201,251665,536
13,252055,251519,536
14,250263,250162,101
15,250250,250149,101
16,250264,250173,91
17,252345,251750,595
18,252344,251782,562
19,250286,250185,101
20,252328,251769,559
21,252327,251771,556
22,252156,251596,560
23,250250,250149,101
24,250291,250175,116
25,250257,250181,76
26,250259,250183,76
27,252366,251803,563
28,250243,250167,76
29,250246,250170,76
30,252248,251661,587
31,252242,251639,603
32,250295,250179,116
33,250257,250181,76
34,250257,250181,76
35,252261,251666,595
36,252194,251631,563
37,250272,250171,101
38,252356,251759,597
39,252271,251739,532
40,250294,250178,116
41,250276,250175,101
42,252384,251821,563
43,250282,250181,101
44,250237,250161,76
45,252186,251607,579
46,250234,250158,76
47,252053,251490,563
48,252203,251609,594
49,252136,251601,535
50,250282,250181,101
51,252054,251504,550
52,250269,250168,101
53,252139,251603,536
54,252114,251578,536
55,252159,251599,560
56,252173,251623,550
57,252141,251605,536
58,251930,251398,532
59,252138,251602,536
60,250274,250173,101
61,252184,251608,576
62,252140,251584,556
63,252099,251563,536
64,252206,251618,588
65,252077,251507,570
66,250272,250171,101
67,252021,251488,533
68,250274,250173,101
69,252141,251605,536
70,250248,250147,101
71,250262,250161,101
72,252184,251581,603
73,250289,250188,101
74,250257,250181,76
75,250255,250179,76
76,250249,250173,76
77,252180,251621,559
78,252134,251574,560
79,252167,251615,552
80,252160,251611,549
81,252185,251613,572
82,250286,250185,101
83,252188,251616,572
84,250275,250174,101
85,250271,250170,101
86,252129,251569,560
87,252169,251597,572
88,252090,251500,590
89,250282,250181,101
90,252132,251600,532
91,250285,250184,101
92,250265,250164,101
93,252221,251624,597
94,250259,250158,101
95,252160,251601,559
96,250283,250167,116
97,252066,251485,581
98,251898,251326,572
99,252019,251468,551
100,251975,251441,534
101,250281,250180,101
102,251954,251418,536
103,250298,250197,101
104,251983,251433,550
105,251940,251368,572
106,250282,250181,101
107,252006,251470,536
108,250268,250167,101
109,252025,251455,570
110,250259,250158,101
111,250260,250159,101
112,250255,250164,91
113,250260,250184,76
114,250256,250180,76
115,250250,250174,76
116,252007,251418,589
117,251985,251424,561
118,251948,251415,533
119,251974,251439,535
120,251987,251440,547
121,251979,251444,535
122,251980,251444,536
123,250282,250181,101
124,251965,251429,536
125,250273,250172,101
126,250260,250159,101
127,250250,250174,76
128,250257,250181,76
129,252658,252095,563
130,252577,251990,587
131,252668,252108,560
132,250281,250180,101
133,250271,250170,101
134,250272,250181,91
135,252473,251910,563
136,250265,250189,76
137,252568,252008,560
138,250259,250183,76
139,252673,252100,573
140,250251,250175,76
141,252510,251947,563
142,250286,250195,91
143,250200,250124,76
144,252685,252121,564
145,252645,252085,560
146,250282,250181,101
147,250251,250175,76
148,250246,250170,76
149,250246,250170,76
150,250272,250181,91
151,250200,250124,76
152,250260,250184,76
153,252523,251964,559
154,252716,252112,604
155,250274,250173,101
156,250251,250175,76
157,250250,250174,76
158,252690,252094,596
159,250205,250129,76
160,252525,251938,587
161,250246,250170,76
162,252406,251803,603
163,250249,250173,76
164,252305,251701,604
165,250248,250172,76
166,252399,251796,603
167,252106,251543,563
168,250282,250181,101
169,252162,251599,563
170,252167,251631,536
171,251903,251343,560
172,252011,251441,570
173,251876,251344,532
174,250285,250169,116
175,250230,250129,101
176,251863,251300,563
177,252016,251444,572
178,250279,250178,101
179,250272,250171,101
180,252020,251457,563
181,250272,250171,101
182,250261,250170,91
183,250207,250131,76
184,250257,250181,76
185,252024,251461,563
186,252021,251458,563
187,251973,251441,532
188,252037,251465,572
189,250271,250170,101
190,250288,250172,116
191,250215,250139,76
192,250255,250179,76
193,250258,250182,76
194,250260,250184,76
195,252003,251440,563
196,252015,251448,567
197,251887,251346,541
198,251987,251438,549
199,250235,250134,101
200,251863,251303,560
201,250282,250181,101
202,251803,251271,532
203,250277,250176,101
204,251878,251302,576
205,251794,251258,536
206,250297,250181,116
207,251798,251228,570
208,250260,250159,101
209,251875,251321,554
210,251682,251150,532
211,250269,250168,101
212,250286,250185,101
213,251828,251265,563
214,250297,250181,116
215,250207,250131,76
216,250246,250170,76
217,251879,251284,595
218,251857,251294,563
219,250274,250173,101
220,251751,251188,563
221,251723,251187,536
222,250297,250181,116
223,251832,251256,576
224,250273,250172,101
225,251836,251301,535
226,250280,250179,101
227,251851,251315,536
228,251824,251292,532
229,250265,250164,101
230,250298,250182,116
231,251835,251232,603
232,250282,250181,101
233,251921,251324,597
234,251857,251287,570
235,250273,250172,101
236,250282,250181,101
237,251858,251254,604
238,250299,250183,116
239,250198,250122,76
240,251887,251308,579
241,251830,251271,559
242,250271,250170,101
243,250250,250174,76
244,250257,250181,76
245,250234,250158,76
246,250276,250185,91
247,250201,250125,76
248,251854,251292,562
249,250257,250181,76
250,251845,251285,560
251,251855,251292,563
252,250282,250181,101
253,250246,250170,76
254,252505,251942,563
255,250258,250182,76
256,250249,250173,76
257,250248,250172,76
258,250247,250171,76
259,250262,250186,76
260,252686,252092,594
261,252630,252067,563
262,252570,252035,535
263,252490,251954,536
264,250260,250159,101
265,252317,251785,532
266,250282,250181,101
267,250280,250179,101
268,252357,251765,592
269,250282,250181,101
270,252155,251551,604
271,252354,251782,572
272,250274,250173,101
273,250282,250181,101
274,252333,251770,563
275,252273,251741,532
276,252174,251628,546
277,252210,251468,742
278,252069,251536,533
279,250288,250187,101
280,250270,250169,101
281,252499,251937,562
282,250714,250613,101
283,250678,250602,76
284,252664,252045,619
285,250673,250597,76
286,252543,251976,567
287,252667,252072,595
288,252604,252036,568
289,252579,252018,561
290,252596,252061,535
291,252597,251883,714
292,250723,250608,115
293,250690,250589,101
294,252575,252013,562
295,250716,250615,101
296,250670,250594,76
297,250690,250614,76
298,250689,250613,76
299,252525,251937,588
300,252611,252034,577
301,252476,251904,572
302,250655,250554,101
303,252572,252036,536
304,250704,250603,101
305,250715,250614,101
306,250689,250613,76
307,252650,252046,604
308,252518,251938,580
309,250666,250565,101
310,250638,250562,76
311,250687,250611,76
312,250683,250607,76
313,252633,252052,581
314,252613,252048,565
315,250698,250597,101
316,250712,250621,91
317,250655,250579,76
318,250633,250557,76
319,250689,250613,76
320,250688,250612,76
321,250677,250601,76
322,252610,252047,563
323,252609,252016,593
324,250721,250605,116
325,252580,252017,563
326,250668,250567,101
327,252635,252054,581
328,250708,250607,101
329,250689,250613,76
330,250680,250604,76
331,252596,252033,563
332,250712,250621,91
333,250665,250589,76
334,252558,251999,559
335,252488,251925,563
336,250709,250608,101
337,252332,251769,563
338,250723,250622,101
339,250693,250617,76
340,252326,251724,602
341,250666,250590,76
342,252245,251682,563
343,252271,251712,559
344,250707,250606,101
345,252264,251701,563
346,252297,251759,538
347,252284,251714,570
348,250715,250599,116
349,250691,250590,101
350,252183,251624,559
351,250705,250604,101
352,250692,250616,76
353,252283,251724,559
354,250690,250614,76
355,252298,251735,563
356,252281,251704,577
357,252112,251576,536
358,250662,250561,101
359,250714,250613,101
360,252295,251732,563
361,250712,250611,101
362,252114,251555,559
363,252118,251586,532
364,250712,250596,116
365,250693,250592,101
366,250628,250552,76
367,250690,250614,76
368,252127,251568,559
369,252007,251447,560
370,252095,251559,536
371,250722,250621,101
372,250714,250598,116
373,252170,251567,603
374,252053,251517,536
375,250714,250613,101
376,250692,250591,101
377,250685,250609,76
378,252135,251572,563
379,252112,251549,563
380,252107,251558,549
381,252528,251992,536
382,250279,250178,101
383,250265,250164,101
384,250259,250183,76
385,252373,251810,563
386,250253,250162,91
387,252394,251829,565
388,252411,251840,571
389,250238,250137,101
390,250254,250178,76
391,252451,251888,563
392,252210,251631,579
393,250282,250181,101
394,250280,250189,91
395,252321,251762,559
396,252319,251759,560
397,252293,251733,560
398,252079,251519,560
399,250260,250159,101
400,252210,251640,570
401,252173,251619,554
402,252148,251598,550
403,250285,250184,101
404,252139,251603,536
405,250238,250137,101
406,250267,250166,101
407,252158,251570,588
408,250285,250184,101
409,250255,250179,76
410,250264,250173,91
411,250259,250183,76
412,252218,251614,604
413,251787,251183,604
414,250274,250173,101
415,252142,251579,563
416,250284,250183,101
417,250253,250177,76
418,250264,250173,91
419,252169,251606,563
420,250248,250172,76
421,251966,251403,563
422,252021,251459,562
423,252006,251454,552
424,250272,250171,101
425,250278,250177,101
426,251884,251266,618
427,250282,250181,101
428,250252,250176,76
429,251800,251240,560
430,250231,250155,76
431,251702,251139,563
432,251674,251114,560
433,250273,250172,101
434,250266,250175,91
435,251686,251123,563
436,251682,251119,563
437,250255,250154,101
438,250243,250167,76
439,251707,251144,563
440,251715,251136,579
441,250277,250176,101
442,250267,250176,91
443,250256,250180,76
444,251697,251134,563
445,251672,251109,563
446,250263,250162,101
447,251693,251134,559
448,250282,250181,101
449,250271,250195,76
450,250269,250178,91
451,251539,250976,563
452,251532,250973,559
453,250238,250137,101
454,250240,250164,76
455,251554,250991,563
456,251537,250974,563
457,250287,250186,101
458,250266,250175,91
459,251545,250968,577
460,251449,250886,563
461,251499,250963,536
462,250274,250173,101
463,251437,250867,570
464,250280,250179,101
465,250282,250181,101
466,250264,250173,91
467,250241,250165,76
468,250258,250182,76
469,251485,250922,563
470,251418,250846,572
471,250274,250173,101
472,251541,250978,563
473,251483,250947,536
474,250289,250173,116
475,251506,250970,536
476,250288,250187,101
477,251394,250818,576
478,251390,250854,536
479,251479,250943,536
480,251397,250861,536
481,250283,250182,101
482,251503,250953,550
483,251530,250962,568
484,251410,250877,533
485,250232,250131,101
486,251513,250980,533
487,250269,250168,101
488,250278,250177,101
489,251554,250991,563
490,250289,250173,116
491,251561,250964,597
492,251390,250830,560
493,251458,250924,534
494,251449,250879,570
495,250271,250170,101
496,251513,250980,533
497,251505,250969,536
498,251538,250987,551
499,250280,250179,101
500,251516,250984,532
501,250229,250128,101
502,251516,250962,554
503,251479,250946,533
504,251379,250827,552
505,251366,250830,536
506,251361,250811,550
507,250283,250182,101
508,252632,252096,536
509,252481,251931,550
510,252468,251926,542
511,252417,251931,486
