bit_position,bit_interval,receiver_interval,sender_interval
0,252876,252135,741
1,250317,250206,111
2,252639,252083,556
3,250282,250181,101
4,252640,252104,536
5,252561,252007,554
6,252427,251891,536
7,250243,250142,101
8,252524,251942,582
9,250283,250182,101
10,250273,250172,101
11,252461,251902,559
12,252346,251810,536
13,250268,250167,101
14,250266,250165,101
15,250225,250149,76
16,252516,251916,600
17,252521,251934,587
18,252491,251935,556
19,250286,250185,101
20,250272,250171,101
21,252415,251820,595
22,250249,250148,101
23,252353,251793,560
24,252486,251936,550
25,250282,250181,101
26,250298,250197,101
27,250260,250184,76
28,252512,251909,603
29,252432,251837,595
30,252406,251870,536
31,250252,250151,101
32,250316,250200,116
33,252505,251942,563
34,250282,250181,101
35,252552,251955,597
36,252482,251912,570
37,252462,251917,545
38,250288,250187,101
39,250256,250155,101
40,250269,250178,91
41,252528,251941,587
42,250257,250181,76
43,250257,250181,76
44,250230,250154,76
45,252397,251834,563
46,252473,251913,560
47,252430,251894,536
48,250291,250175,116
49,250274,250173,101
50,250250,250174,76
51,252353,251768,585
52,250244,250168,76
53,250261,250185,76
54,250221,250145,76
55,250236,250160,76
56,252559,251940,619
57,250246,250170,76
58,250258,250182,76
59,250257,250181,76
60,250249,250173,76
61,252506,251943,563
62,250201,250125,76
63,250244,250168,76
64,252517,251921,596
65,252377,251800,577
66,250286,250185,101
67,250255,250179,76
68,250235,250159,76
69,252510,251947,563
70,252454,251891,563
71,250262,250161,101
72,252351,251757,594
73,250282,250181,101
74,252325,251762,563
75,250294,250193,101
76,250249,250173,76
77,250257,250181,76
78,252286,251727,559
79,252205,251590,615
80,250289,250173,116
81,250257,250181,76
82,252355,251760,595
83,252339,251776,563
84,250275,250174,101
85,252374,251786,588
86,250243,250142,101
87,252332,251772,560
88,250285,250169,116
89,252187,251624,563
90,250282,250181,101
91,252163,251600,563
92,252161,251607,554
93,252001,251468,533
94,251938,251405,533
95,250264,250163,101
96,251962,251413,549
97,250283,250182,101
98,252025,251465,560
99,251944,251374,570
100,251987,251451,536
101,251997,251465,532
102,250248,250147,101
103,251970,251434,536
104,251736,251164,572
105,251749,251137,612
106,250282,250181,101
107,251821,251285,536
108,250279,250178,101
109,250276,250175,101
110,250223,250147,76
111,251671,251108,563
112,251620,251002,618
113,250285,250184,101
114,251735,251148,587
115,251672,251136,536
116,250276,250175,101
117,250271,250170,101
118,250224,250148,76
119,250236,250160,76
120,251707,251132,575
121,250261,250185,76
122,251707,251144,563
123,251732,251151,581
124,251674,251138,536
125,251683,251147,536
126,250249,250148,101
127,250283,250182,101
128,250257,250181,76
129,250244,250168,76
130,250260,250184,76
131,252661,252098,563
132,250257,250181,76
133,250257,250181,76
134,252540,251962,578
135,250206,250130,76
136,252551,251990,561
137,252651,252092,559
138,252598,252063,535
139,252666,252090,576
140,252629,252093,536
141,250274,250173,101
142,250292,250176,116
143,252618,252058,560
144,252660,252090,570
145,250290,250189,101
146,252653,252093,560
147,250273,250172,101
148,252614,252078,536
149,250274,250173,101
150,252655,252087,568
151,252615,252079,536
152,250271,250170,101
153,250274,250173,101
154,250257,250181,76
155,250248,250172,76
156,250261,250185,76
157,250247,250171,76
158,250272,250181,91
159,250203,250127,76
160,252653,252090,563
161,252480,251908,572
162,250282,250181,101
163,252565,251970,595
164,250285,250184,101
165,250243,250167,76
166,252529,251954,575
167,252465,251902,563
168,250273,250172,101
169,252506,251943,563
170,250282,250181,101
171,250257,250181,76
172,250260,250184,76
173,252258,251695,563
174,250273,250182,91
175,252385,251822,563
176,252500,251923,577
177,252447,251914,533
178,250276,250175,101
179,250282,250181,101
180,250257,250181,76
181,250230,250154,76
182,252411,251833,578
183,252195,251607,588
184,250282,250181,101
185,250251,250175,76
186,250249,250173,76
187,252256,251677,579
188,250257,250181,76
189,250244,250168,76
190,252361,251786,575
191,252334,251730,604
192,252340,251788,552
193,252195,251659,536
194,250271,250170,101
195,250283,250182,101
196,252170,251607,563
197,252116,251580,536
198,250300,250184,116
199,252062,251510,552
200,250290,250189,101
201,252173,251597,576
202,250273,250172,101
203,250286,250185,101
204,250255,250179,76
205,252170,251599,571
206,252058,251454,604
207,251922,251386,536
208,251859,251283,576
209,250274,250173,101
210,250282,250181,101
211,252025,251462,563
212,250294,250193,101
213,252001,251438,563
214,250297,250181,116
215,251969,251406,563
216,250284,250183,101
217,251992,251429,563
218,251836,251301,535
219,250286,250185,101
220,251829,251293,536
221,251812,251279,533
222,250297,250181,116
223,251754,251218,536
224,251853,251299,554
225,251820,251284,536
226,251817,251282,535
227,250282,250181,101
228,251819,251283,536
229,250276,250175,101
230,250321,250205,116
231,250202,250126,76
232,251894,251290,604
233,250243,250167,76
234,251905,251301,604
235,251889,251296,593
236,250317,250216,101
237,251674,251111,563
238,251669,251119,550
239,251500,250965,535
240,250284,250183,101
241,251449,250913,536
242,251555,250979,576
243,251522,250986,536
244,251565,250993,572
245,250279,250178,101
246,251567,250979,588
247,250227,250126,101
248,250274,250173,101
249,251528,250965,563
250,250285,250184,101
251,250256,250180,76
252,250257,250181,76
253,251548,250989,559
254,252693,252130,563
255,252681,252111,570
256,252608,252050,558
257,250276,250175,101
258,250282,250181,101
259,250257,250181,76
260,252650,252072,578
261,252573,251978,595
262,252575,252037,538
263,250282,250181,101
264,252531,251959,572
265,250271,250170,101
266,252655,252095,560
267,252512,251942,570
268,250289,250173,116
269,252458,251922,536
270,252346,251770,576
271,250282,250181,101
272,252496,251920,576
273,250273,250172,101
274,252440,251904,536
275,250290,250189,101
276,250289,250173,116
277,252500,251937,563
278,252456,251880,576
279,252445,251913,532
280,252308,251732,576
281,252322,251786,536
282,250288,250187,101
283,252215,251659,556
284,250287,250171,116
285,250283,250182,101
286,252278,251715,563
287,250299,250198,101
288,252161,251573,588
289,251911,251335,576
290,250284,250183,101
291,250276,250175,101
292,250264,250173,91
293,250257,250181,76
294,251943,251381,562
295,250261,250185,76
296,250238,250162,76
297,250257,250181,76
298,250259,250183,76
299,250262,250186,76
300,250265,250174,91
301,250257,250181,76
302,251877,251314,563
303,252062,251473,589
304,250257,250156,101
305,252054,251492,562
306,251893,251357,536
307,250273,250172,101
308,250293,250177,116
309,251858,251295,563
310,251789,251253,536
311,250324,250223,101
312,250252,250151,101
313,251698,251135,563
314,251659,251126,533
315,250282,250181,101
316,250292,250176,116
317,251739,251142,597
318,251615,251079,536
319,251700,251140,560
320,251665,251105,560
321,251668,251132,536
322,250282,250181,101
323,251687,251151,536
324,251682,251132,550
325,250271,250170,101
326,250238,250137,101
327,250257,250181,76
328,251671,251108,563
329,251591,251028,563
330,251696,251120,576
331,250282,250181,101
332,250289,250173,116
333,250246,250170,76
334,251586,250983,603
335,250257,250181,76
336,251660,251101,559
337,250260,250184,76
338,251738,251143,595
339,250257,250181,76
340,251714,251136,578
341,251715,251127,588
342,250248,250147,101
343,251712,251149,563
344,250263,250162,101
345,251727,251123,604
346,250271,250170,101
347,251700,251137,563
348,250305,250189,116
349,251701,251138,563
350,250243,250142,101
351,251699,251139,560
352,251646,251111,535
353,250266,250165,101
354,250289,250188,101
355,251590,251028,562
356,250289,250173,116
357,250257,250181,76
358,251684,251096,588
359,251680,251121,559
360,251685,251117,568
361,250282,250181,101
362,251684,251148,536
363,251671,251138,533
364,251679,251129,550
365,251678,251142,536
366,251672,251100,572
367,251645,251109,536
368,250264,250163,101
369,251669,251133,536
370,251672,251136,536
371,251670,251134,536
372,250299,250183,116
373,251673,251137,536
374,250238,250137,101
375,251562,251027,535
376,250269,250168,101
377,250280,250179,101
378,251463,250900,563
379,251508,250972,536
380,250278,250162,116
381,252493,251957,536
382,250284,250183,101
383,250280,250179,101
384,250249,250173,76
385,250247,250171,76
386,252663,252088,575
387,250259,250183,76
388,252642,252083,559
389,250213,250137,76
390,252669,252090,579
391,250246,250170,76
392,252701,252108,593
393,252670,252107,563
394,250288,250172,116
395,250261,250185,76
396,252508,251945,563
397,252443,251884,559
398,252464,251928,536
399,252606,252070,536
400,252617,252085,532
401,252495,251939,556
402,250297,250181,116
403,252524,251988,536
404,252536,251966,570
405,252601,252045,556
406,250282,250181,101
407,250273,250172,101
408,250252,250176,76
409,250246,250170,76
410,250264,250173,91
411,250260,250184,76
412,250238,250162,76
413,250214,250138,76
414,250257,250181,76
415,250252,250176,76
416,250254,250178,76
417,252572,251975,597
418,250272,250181,91
419,252622,252060,562
420,250238,250162,76
421,250216,250140,76
422,252543,251972,571
423,250265,250189,76
424,252569,251982,587
425,252641,252053,588
426,250298,250182,116
427,250257,250181,76
428,250230,250154,76
429,252634,252063,571
430,250255,250179,76
431,250257,250181,76
432,252378,251818,560
433,252527,251930,597
434,252501,251935,566
435,250296,250195,101
436,250274,250173,101
437,250216,250140,76
438,250249,250173,76
439,252465,251905,560
440,252494,251935,559
441,250262,250161,101
442,252520,251945,575
443,250280,250179,101
444,250249,250173,76
445,250215,250139,76
446,250246,250170,76
447,252517,251955,562
448,250249,250173,76
449,252521,251926,595
450,250274,250183,91
451,252402,251839,563
452,250249,250173,76
453,250237,250161,76
454,252525,251928,597
455,250259,250183,76
456,252526,251929,597
457,252467,251907,560
458,250301,250185,116
459,252522,251959,563
460,252474,251938,536
461,250238,250137,101
462,250277,250176,101
463,250261,250185,76
464,250245,250169,76
465,252448,251885,563
466,252442,251823,619
467,250271,250170,101
468,252534,251946,588
469,250238,250137,101
470,252379,251816,563
471,252478,251926,552
472,252464,251894,570
473,250272,250171,101
474,250297,250181,116
475,252374,251811,563
476,250277,250176,101
477,250212,250136,76
478,250257,250181,76
479,250259,250183,76
480,252492,251913,579
481,252482,251909,573
482,252528,251945,583
483,252497,251943,554
484,250286,250185,101
485,250232,250131,101
486,250257,250181,76
487,250257,250181,76
488,252500,251897,603
489,252511,251914,597
490,252501,251951,550
491,252479,251944,535
492,250276,250175,101
493,250227,250126,101
494,252521,251936,585
495,252447,251914,533
496,252492,251957,535
497,252462,251926,536
498,252382,251832,550
499,252465,251929,536
500,252445,251910,535
501,252280,251743,537
502,250299,250198,101
503,252329,251792,537
504,250274,250173,101
505,250274,250173,101
506,252532,251930,602
507,250282,250181,101
508,252658,252083,575
509,252627,252074,553
510,250271,250170,101
511,250233,250182,51
