bit_position,bit_interval,receiver_interval,sender_interval
0,250226,250059,167
1,250168,250057,111
2,252409,251710,699
3,252318,251764,554
4,252319,251749,570
5,252355,251779,576
6,250085,249984,101
7,250094,249993,101
8,252370,251758,612
9,252206,251634,572
10,252277,251741,536
11,252191,251631,560
12,250109,250008,101
13,252257,251724,533
14,252312,251752,560
15,250085,249984,101
16,250124,250008,116
17,250095,250019,76
18,250049,249973,76
19,250095,250019,76
20,252213,251651,562
21,252327,251765,562
22,252285,251750,535
23,250085,249984,101
24,250126,250010,116
25,252314,251751,563
26,252066,251526,540
27,250097,249996,101
28,250107,250006,101
29,252371,251768,603
30,250085,249984,101
31,252285,251723,562
32,252318,251752,566
33,252231,251671,560
34,250083,249982,101
35,252273,251733,540
36,252217,251649,568
37,250118,250017,101
38,250103,250002,101
39,252307,251748,559
40,250129,250013,116
41,252353,251750,603
42,250083,249982,101
43,252333,251746,587
44,252184,251623,561
45,250120,250019,101
46,252241,251706,535
47,250100,249999,101
48,250126,250010,116
49,250087,250011,76
50,250059,249983,76
51,252312,251734,578
52,250079,250003,76
53,250096,250020,76
54,252294,251731,563
55,252341,251744,597
56,252333,251772,561
57,252331,251763,568
58,250084,249983,101
59,250094,249993,101
60,250090,250014,76
61,250095,250019,76
62,252284,251722,562
63,252309,251749,560
64,252319,251772,547
65,252337,251765,572
66,250090,249989,101
67,252110,251570,540
68,250109,250008,101
69,250119,250018,101
70,252316,251728,588
71,252319,251767,552
72,250124,250008,116
73,250117,250016,101
74,250064,249988,76
75,252303,251743,560
76,252240,251643,597
77,252318,251782,536
78,252246,251710,536
79,250108,250007,101
80,250124,250008,116
81,250086,250010,76
82,250064,249988,76
83,252327,251739,588
84,250085,250009,76
85,250095,250019,76
86,252281,251709,572
87,252315,251755,560
88,252305,251755,550
89,250113,250012,101
90,252194,251627,567
91,250085,249984,101
92,252305,251769,536
93,250117,250016,101
94,252274,251738,536
95,252125,251589,536
96,250118,250002,116
97,251952,251376,576
98,251989,251453,536
99,252443,251907,536
100,252422,251862,560
101,250446,250345,101
102,252453,251921,532
103,252463,251911,552
104,250472,250356,116
105,252361,251828,533
106,252442,251907,535
107,252519,251947,572
108,250465,250364,101
109,252471,251939,532
110,252461,251929,532
111,250447,250346,101
112,250478,250362,116
113,250423,250347,76
114,250402,250326,76
115,252505,251942,563
116,252563,251959,604
117,250434,250333,101
118,250407,250331,76
119,252409,251824,585
120,252535,251960,575
121,252481,251946,535
122,252467,251895,572
123,252499,251966,533
124,252387,251855,532
125,250432,250331,101
126,250441,250340,101
127,250070,249994,76
128,252490,251930,560
129,252281,251718,563
130,250111,250010,101
131,250039,249963,76
132,252044,251481,563
133,250112,250036,76
134,251987,251412,575
135,251953,251390,563
136,250124,250023,101
137,250092,250016,76
138,251858,251295,563
139,250031,249955,76
140,251728,251165,563
141,250090,250014,76
142,251897,251287,610
143,251781,251218,563
144,250124,250023,101
145,250092,250016,76
146,250086,250010,76
147,250031,249955,76
148,251862,251299,563
149,251889,251292,597
150,250138,250022,116
151,251656,251093,563
152,250116,250015,101
153,251910,251306,604
154,251839,251286,553
155,251769,251233,536
156,251744,251184,560
157,250113,250012,101
158,250132,250016,116
159,251781,251218,563
160,250119,250018,101
161,251882,251285,597
162,250117,250016,101
163,251573,251010,563
164,251836,251268,568
165,251818,251282,536
166,250136,250020,116
167,251781,251243,538
168,250118,250017,101
169,250112,250011,101
170,250094,250018,76
171,250025,249949,76
172,250092,250016,76
173,251720,251123,597
174,250106,250015,91
175,250029,249953,76
176,250084,250008,76
177,250084,250008,76
178,250096,250020,76
179,250027,249951,76
180,251678,251115,563
181,251706,251143,563
182,250126,250010,116
183,251580,250976,604
184,251664,251128,536
185,251652,251116,536
186,251672,251136,536
187,251423,250887,536
188,250117,250016,101
189,251380,250813,567
190,251386,250800,586
191,251321,250751,570
192,251354,250802,552
193,251359,250823,536
194,251360,250824,536
195,250037,249936,101
196,250118,250017,101
197,251369,250806,563
198,250127,250011,116
199,250040,249964,76
200,251371,250808,563
201,250092,250016,76
202,250095,250019,76
203,250018,249942,76
204,251401,250839,562
205,251366,250803,563
206,250132,250016,116
207,250031,249955,76
208,250084,250008,76
209,250089,250013,76
210,250092,250016,76
211,251347,250752,595
212,250094,250018,76
213,250090,250014,76
214,251394,250816,578
215,251349,250754,595
216,251324,250788,536
217,251349,250813,536
218,251364,250827,537
219,251260,250724,536
220,251377,250817,560
221,251369,250813,556
222,251360,250810,550
223,251290,250754,536
224,250108,250007,101
225,250120,250019,101
226,251207,250648,559
227,251013,250477,536
228,250119,250018,101
229,250106,250005,101
230,250108,250017,91
231,250027,249951,76
232,251216,250653,563
233,250086,250010,76
234,250090,250014,76
235,250029,249953,76
236,251212,250649,563
237,251222,250659,563
238,250134,250018,116
239,251043,250480,563
240,250119,250018,101
241,251228,250669,559
242,251246,250676,570
243,250055,249954,101
244,251117,250547,570
245,251214,250642,572
246,250136,250020,116
247,251126,250590,536
248,250118,250017,101
249,250117,250016,101
250,250078,250002,76
251,251131,250568,563
252,250084,250008,76
253,251218,250655,563
254,252334,251771,563
255,252287,251733,554
256,252283,251747,536
257,250121,250020,101
258,252148,251594,554
259,252108,251392,716
260,250119,250003,116
261,252297,251765,532
262,250079,249978,101
263,252166,251598,568
264,252167,251631,536
265,250123,250022,101
266,252298,251722,576
267,251918,251382,536
268,251886,251340,546
269,250117,250016,101
270,251947,251411,536
271,250104,250003,101
272,250102,250001,101
273,250092,250016,76
274,250048,249972,76
275,250086,250010,76
276,251877,251283,594
277,250092,250016,76
278,251668,251105,563
279,251830,251266,564
280,250105,250004,101
281,250092,250016,76
282,251787,251224,563
283,251849,251270,579
284,251838,251272,566
285,250121,250020,101
286,250069,249968,101
287,250084,250008,76
288,251830,251251,579
289,251853,251290,563
290,250073,249972,101
291,251824,251261,563
292,250117,250001,116
293,250094,250018,76
294,251792,251231,561
295,250092,250016,76
296,251893,251298,595
297,250088,250012,76
298,250052,249976,76
299,251889,251292,597
300,251889,251287,602
301,251860,251303,557
302,251652,251116,536
303,250109,250008,101
304,251866,251298,568
305,251813,251277,536
306,251813,251277,536
307,250107,250006,101
308,250119,250003,116
309,251872,251309,563
310,251779,251219,560
311,250111,250010,101
312,251678,251118,560
313,251550,251014,536
314,250082,249981,101
315,250103,250002,101
316,250096,250005,91
317,251695,251132,563
318,250039,249963,76
319,251744,251140,604
320,251461,250858,603
321,251487,250951,536
322,251326,250758,568
323,250098,249997,101
324,250122,250006,116
325,250092,250016,76
326,251347,250752,595
327,250087,250011,76
328,251403,250799,604
329,250086,250010,76
330,250050,249974,76
331,250073,249997,76
332,250095,250004,91
333,250098,250022,76
334,250048,249972,76
335,251411,250808,603
336,250075,249999,76
337,250093,250017,76
338,251338,250775,563
339,250079,250003,76
340,251370,250792,578
341,250094,250018,76
342,251175,250612,563
343,250086,250010,76
344,251043,250480,563
345,250093,250017,76
346,251001,250442,559
347,251055,250492,563
348,250116,250000,116
349,251041,250478,563
350,251023,250447,576
351,250105,250004,101
352,250097,249996,101
353,251060,250497,563
354,250071,249970,101
355,250088,250012,76
356,251071,250493,578
357,251066,250503,563
358,250074,249973,101
359,250082,250006,76
360,250087,250011,76
361,251048,250485,563
362,250044,249968,76
363,250086,250010,76
364,250908,250330,578
365,250891,250328,563
366,250829,250293,536
367,250109,250008,101
368,250867,250330,537
369,250874,250338,536
370,250805,250269,536
371,250866,250330,536
372,250875,250325,550
373,250112,250011,101
374,250081,249980,101
375,250080,250004,76
376,250875,250312,563
377,250904,250341,563
378,250060,249959,101
379,250092,250016,76
380,250096,250005,91
381,250089,250013,76
382,250081,250005,76
383,250092,250016,76
384,250098,250022,76
385,250024,249948,76
386,250106,250015,91
387,252487,251924,563
388,250092,250016,76
389,252450,251869,581
390,252505,251936,569
391,252475,251939,536
392,250117,250016,101
393,252420,251860,560
394,252338,251770,568
395,252285,251753,532
396,250117,250016,101
397,250057,249956,101
398,250087,250011,76
399,252321,251762,559
400,252278,251675,603
401,250054,249953,101
402,252356,251778,578
403,250112,250011,101
404,252242,251679,563
405,250050,249949,101
406,252340,251780,560
407,250119,250018,101
408,252367,251770,597
409,252084,251552,532
410,250124,250008,116
411,250109,250008,101
412,250096,250020,76
413,250027,249951,76
414,250096,250020,76
415,250093,250017,76
416,250086,250010,76
417,252138,251575,563
418,252171,251597,574
419,252129,251597,532
420,252058,251490,568
421,250048,249947,101
422,252153,251599,554
423,252159,251600,559
424,252167,251599,568
425,250057,249956,101
426,252137,251587,550
427,250127,250026,101
428,250120,250019,101
429,250012,249936,76
430,250093,250017,76
431,251985,251422,563
432,252008,251445,563
433,250065,249964,101
434,252050,251447,603
435,251857,251321,536
436,250120,250019,101
437,250043,249942,101
438,250107,250031,76
439,250092,250016,76
440,250092,250016,76
441,250031,249955,76
442,250099,250008,91
443,252018,251447,571
444,251892,251305,587
445,250049,249948,101
446,250094,250018,76
447,251858,251296,562
448,251859,251296,563
449,250056,249955,101
450,250096,250005,91
451,251842,251279,563
452,251853,251290,563
453,250054,249953,101
454,250095,250019,76
455,250086,250010,76
456,250092,250016,76
457,251682,251119,563
458,251600,251004,596
459,250120,250019,101
460,251726,251138,588
461,251603,251067,536
462,250119,250018,101
463,250106,250005,101
464,250093,250017,76
465,251638,251075,563
466,251642,251030,612
467,250111,250010,101
468,251679,251116,563
469,251612,251077,535
470,250113,250012,101
471,250116,250015,101
472,250094,250018,76
473,250029,249953,76
474,250109,250018,91
475,251566,250987,579
476,250101,250025,76
477,251466,250903,563
478,250090,250014,76
479,251424,250865,559
480,250096,250020,76
481,250025,249949,76
482,251443,250865,578
483,251558,250961,597
484,251545,250977,568
485,251498,250928,570
486,250109,250008,101
487,251522,250986,536
488,250120,250019,101
489,250044,249943,101
490,251533,250955,578
491,250117,250016,101
492,251540,250977,563
493,250061,249960,101
494,250091,250015,76
495,250112,250036,76
496,251367,250804,563
497,250016,249940,76
498,251335,250717,618
499,250092,250016,76
500,251373,250810,563
501,250036,249960,76
502,251370,250807,563
503,250090,250014,76
504,251390,250829,561
505,250020,249944,76
506,251439,250827,612
507,250091,250015,76
508,250082,250006,76
509,252126,251563,563
510,250081,250005,76
511,252319,251772,547
