bit_position,bit_interval,receiver_interval,sender_interval
0,252868,252127,741
1,252345,251767,578
2,250263,250162,101
3,250282,250181,101
4,252455,251892,563
5,252371,251838,533
6,250284,250183,101
7,252473,251941,532
8,250315,250173,142
9,252171,251635,536
10,250273,250172,101
11,250284,250183,101
12,250249,250173,76
13,252159,251597,562
14,252183,251620,563
15,251821,251285,536
16,252013,251445,568
17,251847,251311,536
18,250273,250172,101
19,251993,251457,536
20,250272,250171,101
21,250282,250181,101
22,252002,251423,579
23,251996,251444,552
24,250291,250175,116
25,250282,250181,101
26,250241,250165,76
27,252030,251449,581
28,252030,251443,587
29,252050,251478,572
30,250298,250197,101
31,250273,250172,101
32,250267,250176,91
33,252026,251466,560
34,250257,250181,76
35,252047,251443,604
36,252008,251445,563
37,251867,251331,536
38,250282,250181,101
39,251971,251435,536
40,251877,251331,546
41,250268,250167,101
42,250282,250181,101
43,252060,251456,604
44,252009,251439,570
45,250285,250184,101
46,251984,251448,536
47,251715,251179,536
48,250291,250175,116
49,250274,250173,101
50,251856,251293,563
51,251833,251300,533
52,250253,250152,101
53,250286,250185,101
54,250295,250219,76
55,250257,250181,76
56,250282,250191,91
57,250246,250170,76
58,250258,250182,76
59,251788,251203,585
60,251853,251290,563
61,251883,251313,570
62,251722,251186,536
63,251834,251301,533
64,250289,250173,116
65,250257,250156,101
66,251863,251300,563
67,250320,250219,101
68,250249,250173,76
69,251870,251307,563
70,250246,250170,76
71,250258,250182,76
72,251703,251125,578
73,250257,250181,76
74,250259,250183,76
75,250253,250177,76
76,251891,251287,604
77,250257,250181,76
78,250232,250156,76
79,250259,250183,76
80,250288,250197,91
81,250257,250181,76
82,251894,251307,587
83,251855,251292,563
84,251860,251288,572
85,250282,250181,101
86,250277,250176,101
87,251626,251063,563
88,251666,251116,550
89,250282,250181,101
90,251686,251150,536
91,251557,251024,533
92,251653,251117,536
93,251549,251014,535
94,251512,250979,533
95,251529,250993,536
96,250283,250167,116
97,250283,250182,101
98,251566,250971,595
99,250277,250176,101
100,250252,250176,76
101,250256,250180,76
102,251533,250974,559
103,251433,250830,603
104,250278,250162,116
105,250258,250182,76
106,250273,250197,76
107,251385,250822,563
108,250262,250186,76
109,250251,250175,76
110,251381,250818,563
111,251403,250806,597
112,251348,250798,550
113,251342,250806,536
114,250281,250180,101
115,250282,250181,101
116,251204,250641,563
117,250271,250170,101
118,250258,250182,76
119,251233,250670,563
120,250264,250173,91
121,250261,250185,76
122,250255,250179,76
123,251227,250664,563
124,250996,250433,563
125,251180,250644,536
126,251204,250668,536
127,250327,250226,101
128,250250,250174,76
129,252458,251895,563
130,252553,251993,560
131,250286,250185,101
132,250235,250159,76
133,252543,251962,581
134,252565,251987,578
135,250273,250172,101
136,252554,251991,563
137,252420,251852,568
138,252426,251890,536
139,252639,252103,536
140,250263,250162,101
141,250283,250182,101
142,252682,252084,598
143,252477,251942,535
144,250277,250176,101
145,252457,251919,538
146,252488,251928,560
147,252503,251968,535
148,250265,250164,101
149,250284,250183,101
150,252410,251830,580
151,252472,251939,533
152,250278,250177,101
153,250271,250170,101
154,250257,250181,76
155,252388,251825,563
156,250228,250152,76
157,252249,251686,563
158,250310,250219,91
159,252496,251933,563
160,250265,250189,76
161,252348,251751,597
162,250259,250183,76
163,252266,251669,597
164,250249,250173,76
165,252336,251776,560
166,250266,250175,91
167,252200,251637,563
168,250249,250173,76
169,252177,251605,572
170,252175,251612,563
171,250322,250221,101
172,250249,250173,76
173,250266,250190,76
174,250261,250170,91
175,252203,251599,604
176,250249,250173,76
177,250257,250181,76
178,252088,251525,563
179,252187,251624,563
180,252135,251599,536
181,252112,251575,537
182,251983,251399,584
183,251996,251460,536
184,250298,250197,101
185,251870,251338,532
186,251968,251427,541
187,252023,251451,572
188,251895,251319,576
189,252005,251469,536
190,250297,250181,116
191,250286,250185,101
192,252027,251440,587
193,250282,250181,101
194,250257,250181,76
195,252020,251457,563
196,252010,251447,563
197,250306,250205,101
198,252026,251448,578
199,250293,250192,101
200,250238,250162,76
201,250257,250181,76
202,251878,251283,595
203,250252,250176,76
204,251844,251249,595
205,251816,251256,560
206,251849,251291,558
207,251837,251301,536
208,251702,251166,536
209,251834,251298,536
210,250298,250197,101
211,251812,251280,532
212,250284,250183,101
213,251821,251285,536
214,250297,250181,116
215,251841,251305,536
216,251812,251276,536
217,251835,251303,532
218,251833,251297,536
219,251830,251294,536
220,250276,250175,101
221,251801,251268,533
222,250297,250181,116
223,251902,251332,570
224,250269,250168,101
225,250285,250184,101
226,250251,250175,76
227,250257,250181,76
228,250249,250173,76
229,250248,250172,76
230,250276,250185,91
231,250257,250181,76
232,251848,251285,563
233,250259,250183,76
234,250238,250162,76
235,250257,250181,76
236,250249,250173,76
237,251841,251278,563
238,250274,250183,91
239,251901,251298,603
240,250249,250173,76
241,251708,251104,604
242,251698,251135,563
243,251660,251124,536
244,251385,250849,536
245,251482,250946,536
246,250301,250185,116
247,250263,250162,101
248,251560,250981,579
249,251508,250972,536
250,250273,250172,101
251,250286,250185,101
252,251572,250969,603
253,250282,250181,101
254,250315,250239,76
255,252545,251982,563
256,252535,251972,563
257,252331,251779,552
258,250263,250162,101
259,250274,250173,101
260,252219,251601,618
261,250273,250172,101
262,252187,251624,563
263,250272,250171,101
264,250257,250181,76
265,252213,251588,625
266,250246,250170,76
267,251923,251360,563
268,252181,251604,577
269,252035,251499,536
270,250285,250184,101
271,250260,250159,101
272,252071,251508,563
273,252167,251635,532
274,250273,250172,101
275,250277,250176,101
276,250272,250181,91
277,252192,251611,581
278,250260,250184,76
279,250238,250162,76
280,250258,250182,76
281,250257,250181,76
282,250236,250160,76
283,250254,250178,76
284,250258,250167,91
285,252174,251614,560
286,252195,251632,563
287,252108,251572,536
288,252156,251620,536
289,250282,250181,101
290,252059,251523,536
291,251987,251455,532
292,250289,250173,116
293,252010,251450,560
294,251997,251461,536
295,251874,251317,557
296,252017,251447,570
297,250320,250219,101
298,251995,251459,536
299,250292,250191,101
300,250286,250170,116
301,250258,250182,76
302,252020,251457,563
303,252027,251448,579
304,251966,251430,536
305,250274,250173,101
306,250282,250181,101
307,251863,251300,563
308,250272,250156,116
309,251765,251203,562
310,251903,251347,556
311,250274,250173,101
312,251774,251206,568
313,251813,251277,536
314,251738,251182,556
315,250274,250173,101
316,250297,250181,116
317,250259,250183,76
318,250253,250177,76
319,250249,250173,76
320,251866,251303,563
321,250232,250156,76
322,250259,250183,76
323,250273,250197,76
324,250272,250181,91
325,250269,250193,76
326,251856,251275,581
327,251842,251279,563
328,250282,250181,101
329,251750,251147,603
330,250286,250185,101
331,251889,251292,597
332,250297,250181,116
333,250257,250181,76
334,250246,250170,76
335,250251,250175,76
336,250281,250205,76
337,250257,250181,76
338,250268,250192,76
339,250243,250167,76
340,251870,251292,578
341,250257,250181,76
342,251862,251275,587
343,251899,251296,603
344,250281,250180,101
345,251866,251303,563
346,250284,250183,101
347,251828,251269,559
348,251864,251314,550
349,250298,250197,101
350,251714,251178,536
351,251844,251308,536
352,251830,251295,535
353,250282,250181,101
354,251861,251307,554
355,250265,250164,101
356,250300,250184,116
357,251912,251308,604
358,250282,250181,101
359,250251,250175,76
360,251867,251279,588
361,251838,251275,563
362,251854,251318,536
363,251831,251299,532
364,250301,250185,116
365,251844,251287,557
366,250282,250181,101
367,250274,250173,101
368,250248,250172,76
369,250258,250182,76
370,251739,251176,563
371,250249,250173,76
372,250275,250184,91
373,251902,251299,603
374,250257,250181,76
375,251703,251140,563
376,250252,250176,76
377,250263,250187,76
378,251636,251039,597
379,250249,250173,76
380,250272,250181,91
381,252751,252147,604
382,252509,251946,563
383,250282,250181,101
384,252653,252090,563
385,250273,250172,101
386,252651,252073,578
387,250282,250181,101
388,252556,251975,581
389,250285,250184,101
390,252565,251962,603
391,252560,251984,576
392,252631,252095,536
393,252482,251944,538
394,250294,250178,116
395,250268,250167,101
396,250257,250181,76
397,252529,251966,563
398,252493,251930,563
399,252388,251834,554
400,252471,251935,536
401,252505,251929,576
402,250291,250175,116
403,252472,251918,554
404,252237,251701,536
405,250282,250181,101
406,250253,250152,101
407,252491,251928,563
408,252517,251985,532
409,252447,251911,536
410,250307,250191,116
411,250271,250170,101
412,250258,250182,76
413,252316,251753,563
414,252331,251752,579
415,252341,251780,561
416,252337,251779,558
417,252055,251501,554
418,250289,250173,116
419,252149,251616,533
420,252135,251603,532
421,252117,251549,568
422,250274,250173,101
423,250292,250191,101
424,250246,250170,76
425,252175,251615,560
426,250264,250173,91
427,250257,250181,76
428,252011,251448,563
429,250253,250177,76
430,250249,250173,76
431,250257,250181,76
432,250232,250156,76
433,251925,251361,564
434,250288,250197,91
435,250257,250181,76
436,251899,251339,560
437,250246,250170,76
438,251998,251434,564
439,252040,251436,604
440,250277,250176,101
441,250261,250185,76
442,250260,250169,91
443,251996,251433,563
444,251915,251352,563
445,252011,251443,568
446,250276,250175,101
447,250306,250205,101
448,251877,251298,579
449,251869,251333,536
450,250283,250167,116
451,250283,250182,101
452,250257,250181,76
453,250252,250176,76
454,250252,250176,76
455,250256,250180,76
456,250257,250181,76
457,251896,251299,597
458,250253,250162,91
459,250258,250182,76
460,251894,251331,563
461,251764,251160,604
462,250287,250186,101
463,251693,251130,563
464,250282,250181,101
465,250257,250181,76
466,251695,251117,578
467,251730,251126,604
468,251685,251149,536
469,251678,251145,533
470,250276,250175,101
471,250271,250170,101
472,250258,250182,76
473,251719,251157,562
474,250264,250173,91
475,250261,250185,76
476,250255,250179,76
477,251685,251122,563
478,250249,250173,76
479,251728,251124,604
480,250258,250182,76
481,251702,251139,563
482,250264,250173,91
483,250260,250184,76
484,251656,251097,559
485,250257,250181,76
486,250249,250173,76
487,250252,250176,76
488,250263,250187,76
489,251728,251133,595
490,250264,250173,91
491,250257,250181,76
492,251742,251139,603
493,250258,250182,76
494,250249,250173,76
495,251697,251134,563
496,250259,250183,76
497,251714,251127,587
498,251657,251079,578
499,250282,250181,101
500,251591,251028,563
501,251678,251121,557
502,250274,250173,101
503,251665,251129,536
504,250284,250183,101
505,250271,250170,101
506,251704,251126,578
507,250282,250181,101
508,252741,252156,585
509,250277,250176,101
510,250259,250183,76
511,252592,252079,513
