bit_position,bit_interval,receiver_interval,sender_interval
0,251767,251026,741
1,251464,250918,546
2,251516,250955,561
3,251509,250973,536
4,249151,249050,101
5,249188,249087,101
6,249158,249082,76
7,249132,249056,76
8,251455,250854,601
9,249169,249093,76
10,251592,251005,587
11,251554,250973,581
12,251345,250812,533
13,249193,249092,101
14,251221,250663,558
15,251186,250650,536
16,251140,250550,590
17,251256,250702,554
18,251185,250649,536
19,249163,249062,101
20,249149,249048,101
21,249169,249093,76
22,251116,250554,562
23,251099,250536,563
24,249168,249052,116
25,249168,249092,76
26,249155,249079,76
27,249137,249061,76
28,249121,249045,76
29,249168,249092,76
30,249155,249079,76
31,251199,250638,561
32,249144,249053,91
33,251271,250674,597
34,251270,250675,595
35,249162,249061,101
36,251177,250614,563
37,249194,249093,101
38,249155,249079,76
39,249129,249053,76
40,251080,250484,596
41,249162,249086,76
42,250849,250286,563
43,251084,250489,595
44,249140,249039,101
45,249169,249093,76
46,251094,250511,583
47,250914,250355,559
48,249168,249052,116
49,249161,249085,76
50,249156,249080,76
51,250987,250384,603
52,249121,249045,76
53,250940,250377,563
54,249152,249076,76
55,250906,250339,567
56,250677,250103,574
57,250891,250355,536
58,250909,250357,552
59,250601,250065,536
60,250701,250168,533
61,250747,250214,533
62,250649,250074,575
63,249159,249058,101
64,250594,250020,574
65,249184,249083,101
66,250411,249875,536
67,250264,249729,535
68,249151,249050,101
69,249195,249094,101
70,249144,249068,76
71,249135,249059,76
72,250416,249838,578
73,249168,249092,76
74,249157,249081,76
75,250420,249857,563
76,250408,249845,563
77,250304,249768,536
78,249171,249070,101
79,250404,249869,535
80,250430,249840,590
81,249193,249092,101
82,249184,249083,101
83,249123,249047,76
84,250406,249846,560
85,249168,249092,76
86,250481,249877,604
87,250420,249861,559
88,249162,249046,116
89,249168,249092,76
90,249155,249079,76
91,250257,249694,563
92,250250,249687,563
93,249193,249092,101
94,249155,249079,76
95,249137,249061,76
96,250260,249682,578
97,249169,249093,76
98,249155,249079,76
99,250249,249686,563
100,250243,249680,563
101,249192,249091,101
102,250274,249711,563
103,250250,249714,536
104,250215,249665,550
105,250258,249723,535
106,249185,249084,101
107,249159,249058,101
108,249131,249055,76
109,249162,249086,76
110,249155,249079,76
111,250269,249706,563
112,250283,249705,578
113,249196,249095,101
114,249154,249078,76
115,249134,249058,76
116,249128,249052,76
117,249156,249080,76
118,249156,249080,76
119,249134,249058,76
120,250270,249692,578
121,249171,249095,76
122,249153,249077,76
123,249134,249058,76
124,249126,249050,76
125,250012,249449,563
126,250131,249568,563
127,249207,249106,101
128,251544,250981,563
129,251406,250830,576
130,251297,250765,532
131,251354,250813,541
132,251264,250688,576
133,251361,250825,536
134,249221,249105,116
135,251341,250808,533
136,251232,250700,532
137,249148,249047,101
138,249207,249106,101
139,249134,249058,76
140,251359,250772,587
141,251164,250605,559
142,251413,250864,549
143,251234,250699,535
144,249159,249058,101
145,249148,249047,101
146,249183,249107,76
147,249133,249057,76
148,249134,249058,76
149,249137,249061,76
150,251467,250848,619
151,251131,250384,747
152,249159,249058,101
153,249129,249053,76
154,251214,250610,604
155,249133,249057,76
156,249134,249058,76
157,249136,249060,76
158,249185,249094,91
159,251086,250482,604
160,251033,250470,563
161,249159,249058,101
162,251096,250533,563
163,249153,249052,101
164,251075,250490,585
165,249159,249058,101
166,251145,250542,603
167,249162,249061,101
168,249133,249057,76
169,249139,249063,76
170,249183,249107,76
171,249122,249046,76
172,251090,250527,563
173,250967,250407,560
174,249221,249105,116
175,250908,250349,559
176,250874,250338,536
177,249159,249058,101
178,249206,249105,101
179,250816,250221,595
180,249160,249059,101
181,250955,250351,604
182,249221,249105,116
183,250806,250243,563
184,249147,249046,101
185,250788,250228,560
186,249206,249105,101
187,250893,250314,579
188,249165,249064,101
189,250912,250324,588
190,250756,250206,550
191,249158,249057,101
192,250706,250170,536
193,250755,250179,576
194,249206,249105,101
195,250711,250179,532
196,250712,250176,536
197,250700,250167,533
198,249221,249105,116
199,250567,250031,536
200,249153,249052,101
201,249163,249062,101
202,249181,249105,76
203,249133,249057,76
204,249135,249059,76
205,249123,249047,76
206,249197,249106,91
207,250571,250011,560
208,249134,249058,76
209,249138,249062,76
210,250618,250056,562
211,250567,250007,560
212,249159,249058,101
213,249124,249048,76
214,249203,249112,91
215,249134,249058,76
216,249133,249057,76
217,250622,250019,603
218,250615,250052,563
219,249159,249058,101
220,249134,249058,76
221,249136,249060,76
222,250658,250080,578
223,250420,249857,563
224,250392,249856,536
225,249159,249058,101
226,249196,249095,101
227,250325,249762,563
228,250419,249847,572
229,250260,249688,572
230,249224,249108,116
231,249148,249047,101
232,249995,249432,563
233,250079,249543,536
234,249201,249100,101
235,249163,249062,101
236,249131,249055,76
237,250097,249534,563
238,250175,249597,578
239,250061,249525,536
240,249161,249060,101
241,250074,249538,536
242,250160,249590,570
243,250073,249537,536
244,249155,249054,101
245,249158,249057,101
246,250151,249573,578
247,249152,249051,101
248,250138,249535,603
249,250057,249524,533
250,249206,249105,101
251,249160,249059,101
252,250096,249533,563
253,249160,249059,101
254,251575,251012,563
255,251403,250871,532
256,249159,249058,101
257,249204,249103,101
258,251538,250979,559
259,249160,249059,101
260,249148,249057,91
261,251553,250993,560
262,249123,249047,76
263,251522,250960,562
264,249145,249069,76
265,249178,249102,76
266,249139,249063,76
267,251524,250961,563
268,251608,250989,619
269,251572,251002,570
270,249153,249052,101
271,251403,250833,570
272,249168,249067,101
273,251394,250857,537
274,249159,249058,101
275,249140,249039,101
276,251603,251001,602
277,249201,249100,101
278,251516,250953,563
279,251484,250948,536
280,251533,250997,536
281,251554,251021,533
282,251535,250983,552
283,249146,249045,101
284,249187,249071,116
285,249178,249102,76
286,251564,250961,603
287,249128,249052,76
288,251430,250853,577
289,249178,249102,76
290,251535,250975,560
291,249121,249045,76
292,251580,250984,596
293,251562,250999,563
294,251525,250965,560
295,251505,250972,533
296,251517,250957,560
297,251409,250873,536
298,249159,249058,101
299,251255,250703,552
300,251153,250603,550
301,251406,250830,576
302,251269,250694,575
303,249151,249050,101
304,249165,249064,101
305,251207,250645,562
306,249157,249056,101
307,251390,250795,595
308,251185,250639,546
309,251024,250488,536
310,251076,250544,532
311,249153,249052,101
312,251251,250679,572
313,249207,249106,101
314,251210,250640,570
315,251233,250657,576
316,249185,249069,116
317,251246,250710,536
318,249164,249063,101
319,249149,249048,101
320,251247,250668,579
321,251245,250710,535
322,249148,249047,101
323,249153,249052,101
324,249160,249069,91
325,251111,250551,560
326,250994,250404,590
327,249145,249044,101
328,251077,250505,572
329,249201,249100,101
330,249125,249049,76
331,250841,250237,604
332,249160,249069,91
333,250928,250368,560
334,249137,249061,76
335,249115,249039,76
336,250937,250340,597
337,250935,250375,560
338,249154,249053,101
339,250777,250214,563
340,249179,249063,116
341,250856,250259,597
342,249159,249058,101
343,249115,249039,76
344,249148,249072,76
345,250961,250374,587
346,249134,249058,76
347,250741,250174,567
348,250791,250173,618
349,249204,249103,101
350,250771,250184,587
351,249146,249045,101
352,249149,249073,76
353,250826,250229,597
354,250770,250166,604
355,249153,249052,101
356,249149,249058,91
357,249177,249101,76
358,250654,250059,595
359,249126,249050,76
360,250773,250170,603
361,250790,250227,563
362,249159,249058,101
363,249127,249051,76
364,249151,249060,91
365,250784,250221,563
366,250311,249748,563
367,249151,249050,101
368,249147,249071,76
369,249167,249091,76
370,250444,249885,559
371,249126,249050,76
372,250455,249875,580
373,250455,249892,563
374,250378,249842,536
375,249151,249050,101
376,250403,249867,536
377,249194,249093,101
378,250397,249862,535
379,250254,249721,533
380,249185,249069,116
381,249219,249118,101
382,251537,250974,563
383,251528,250995,533
384,251399,250863,536
385,251344,250799,545
386,249166,249050,116
387,249159,249058,101
388,251427,250864,563
389,249172,249071,101
390,249126,249050,76
391,249134,249058,76
392,251332,250770,562
393,251254,250695,559
394,249167,249051,116
395,249134,249058,76
396,249173,249097,76
397,251439,250840,599
398,249122,249046,76
399,249133,249057,76
400,251410,250847,563
401,249134,249058,76
402,249143,249052,91
403,249134,249058,76
404,251432,250873,559
405,249148,249072,76
406,249120,249044,76
407,251366,250806,560
408,251408,250845,563
409,249165,249064,101
410,251400,250790,610
411,249158,249057,101
412,249178,249102,76
413,251282,250719,563
414,249115,249039,76
415,249135,249059,76
416,249178,249102,76
417,249145,249069,76
418,251116,250541,575
419,251088,250484,604
420,249202,249101,101
421,249145,249069,76
422,249116,249040,76
423,251258,250655,603
424,251175,250588,587
425,251205,250669,536
426,251218,250641,577
427,251189,250653,536
428,249204,249103,101
429,249175,249074,101
430,249126,249050,76
431,251224,250661,563
432,251297,250712,585
433,251202,250666,536
434,251182,250633,549
435,251159,250623,536
436,249204,249103,101
437,251101,250569,532
438,249151,249050,101
439,251189,250653,536
440,249191,249090,101
441,249170,249069,101
442,249141,249050,91
443,249128,249052,76
444,251268,250706,562
445,251255,250667,588
446,251192,250657,535
447,251198,250626,572
448,249192,249091,101
449,251095,250559,536
450,249166,249050,116
451,251228,250652,576
452,249205,249104,101
453,249163,249062,101
454,251210,250648,562
455,249159,249058,101
456,251254,250691,563
457,249174,249073,101
458,249141,249050,91
459,249133,249057,76
460,251259,250700,559
461,249134,249058,76
462,249127,249051,76
463,249134,249058,76
464,251274,250711,563
465,251278,250675,603
466,249159,249043,116
467,251241,250653,588
468,249203,249102,101
469,251206,250644,562
470,249155,249054,101
471,251112,250549,563
472,251071,250535,536
473,251027,250491,536
474,249158,249042,116
475,249159,249058,101
476,251127,250530,597
477,251044,250508,536
478,251058,250504,554
479,249156,249055,101
480,249203,249102,101
481,249147,249071,76
482,249131,249040,91
483,249136,249060,76
484,250876,250287,589
485,250934,250339,595
486,250888,250355,533
487,250547,250011,536
488,250570,250034,536
489,249170,249069,101
490,249161,249045,116
491,250563,250000,563
492,250584,250048,536
493,249170,249069,101
494,250249,249693,556
495,249147,249046,101
496,250608,250072,536
497,249170,249069,101
498,249165,249049,116
499,250579,250016,563
500,250453,249917,536
501,249169,249068,101
502,250455,249885,570
503,249154,249053,101
504,249205,249104,101
505,250597,250034,563
506,250537,249987,550
507,250543,250006,537
508,249201,249100,101
509,251317,250754,563
510,251539,250971,568
511,251510,251004,506
